SecSinceMidnight-MS,Temperature_DHT_C,Humidity_RH,Light_Level,Light_Percent,GPS_Lat,GPS_Lon,GPS_Alt,GPS_Speed,GPS_Course,GPS_Sats,MQ2,MQ3,MQ4,MQ5,MQ6,MQ7,MQ8,MQ9,MQ135,Mic1,Mic2,Radiation_CPS,DateTime,GPS_DateTime,Temp_Diff,Humidity_Diff
52646-573,25.2,56.0,345,66.2,49.3527,8.1646,120.8,0.4,0,8,-3756.254298643586,-8527.009024110843,-2006.1574702525547,-1517.6000545569095,-1322.7499763819665,-1207.44348096924,-2081.1373161356537,-14189.762664348376,366,2,3,1,2025-07-25 16:37:26,2025-07-25 14:37:26,0.4158239143367055,-1.092207019631175
52648-615,25.2,56.0,347,66.1,49.3527,8.1646,120.5,0.9,0,8,-3775.9205515160656,-8527.009024110843,-2011.368268876587,-1522.2268839915344,-1317.2385181470415,-1207.44348096924,-2074.7729818355447,-14189.762664348376,366,3,3,0,2025-07-25 16:37:28,2025-07-25 14:37:28,0.4158239143367055,-1.092207019631175
52650-764,25.2,56.0,347,66.2,49.3526,8.1646,120.2,1.9,101,8,-3736.588045771107,-8487.348517021954,-2011.368268876587,-1526.853713426159,-1317.2385181470415,-1207.44348096924,-2081.1373161356537,-14189.762664348376,366,3,2,0,2025-07-25 16:37:30,2025-07-25 14:37:31,0.4158239143367055,-1.092207019631175
52652-769,25.2,56.0,348,66.0,49.3526,8.1646,119.6,0.6,0,8,-3756.254298643586,-8527.009024110843,-2011.368268876587,-1522.2268839915344,-1317.2385181470415,-1210.9843709427566,-2074.7729818355447,-14155.487875304058,366,2,2,0,2025-07-25 16:37:32,2025-07-25 14:37:33,0.4158239143367055,-1.092207019631175
52655-940,25.2,56.0,346,66.1,49.3526,8.1646,118.8,0.3,0,8,-3756.254298643586,-8527.009024110843,-2006.1574702525547,-1522.2268839915344,-1317.2385181470415,-1207.44348096924,-2074.7729818355447,-14155.487875304058,366,2,2,0,2025-07-25 16:37:35,2025-07-25 14:37:35,0.4158239143367055,-1.092207019631175
52657-990,25.2,56.0,346,66.2,49.3526,8.1646,118.2,1.4,0,8,-3756.254298643586,-8527.009024110843,-2011.368268876587,-1522.2268839915344,-1317.2385181470415,-1207.44348096924,-2074.7729818355447,-14189.762664348376,365,2,3,0,2025-07-25 16:37:37,2025-07-25 14:37:37,0.4158239143367055,-1.092207019631175
52659-076,25.2,56.0,347,66.1,49.3526,8.1646,117.6,0.1,0,8,-3775.9205515160656,-8566.66953119973,-2011.368268876587,-1522.2268839915344,-1317.2385181470415,-1207.44348096924,-2074.7729818355447,-14189.762664348376,365,2,3,0,2025-07-25 16:37:39,2025-07-25 14:37:39,0.4158239143367055,-1.092207019631175
52661-160,25.1,56.0,346,66.2,49.3526,8.1647,117.5,1.7,0,8,-2725.351936052845,-6256.652889071666,-1316.377035828839,-965.800735541715,-865.8144161335074,-824.2728425112172,-1383.4299981160348,-10404.870015794082,365,3,2,0,2025-07-25 16:37:41,2025-07-25 14:37:41,0.31582391433670765,-1.092207019631175
52663-157,25.1,56.0,347,66.1,49.3526,8.1647,117.6,2.5,0,8,-2739.695893611018,-6227.686903474112,-1319.7961969608618,-965.800735541715,-865.8144161335074,-826.697174400956,-1383.4299981160348,-10404.870015794082,365,2,3,0,2025-07-25 16:37:43,2025-07-25 14:37:43,0.31582391433670765,-1.092207019631175
52664-170,25.1,56.0,347,66.1,49.3526,8.1647,117.7,1.9,0,8,-2739.695893611018,-6227.686903474112,-1316.377035828839,-965.800735541715,-865.8144161335074,-826.697174400956,-1379.1863478150651,-10404.870015794082,366,2,2,0,2025-07-25 16:37:44,2025-07-25 14:37:45,0.31582391433670765,-1.092207019631175
52666-341,25.1,56.0,348,66.0,49.3526,8.1647,117.5,1.6,0,7,-2739.695893611018,-6256.652889071666,-1319.7961969608618,-968.7363000874344,-862.1917616726977,-826.697174400956,-1387.6736484170042,-10430.063405662833,365,2,3,0,2025-07-25 16:37:46,2025-07-25 14:37:47,0.31582391433670765,-1.092207019631175
52668-392,25.1,56.0,349,66.0,49.3526,8.1647,117.0,1.6,0,8,-2739.695893611018,-6285.61887466922,-1316.377035828839,-968.7363000874344,-865.8144161335074,-829.1215062906948,-1383.4299981160348,-10430.063405662833,366,2,2,0,2025-07-25 16:37:48,2025-07-25 14:37:49,0.31582391433670765,-1.092207019631175
52670-472,25.1,56.0,348,66.1,49.3526,8.1646,116.9,0.3,0,8,-2739.695893611018,-6314.584860266774,-1319.7961969608618,-968.7363000874344,-865.8144161335074,-831.5458381804337,-1387.6736484170042,-10455.256795531583,366,2,2,0,2025-07-25 16:37:50,2025-07-25 14:37:51,0.31582391433670765,-1.092207019631175
52672-511,25.1,56.0,348,66.0,49.3526,8.1646,116.2,2.2,0,8,-2739.695893611018,-6343.550845864328,-1319.7961969608618,-965.800735541715,-865.8144161335074,-833.9701700701726,-1387.6736484170042,-10430.063405662833,365,3,2,0,2025-07-25 16:37:52,2025-07-25 14:37:53,0.31582391433670765,-1.092207019631175
52674-564,25.1,56.0,347,66.1,49.3526,8.1646,115.7,2.3,0,8,-2739.695893611018,-6314.584860266774,-1316.377035828839,-962.8651709959954,-869.437070594317,-829.1215062906948,-1387.6736484170042,-10404.870015794082,365,2,3,0,2025-07-25 16:37:54,2025-07-25 14:37:55,0.31582391433670765,-1.092207019631175
52676-719,25.1,56.0,348,66.0,49.3526,8.1645,115.4,3.7,284,7,-2739.695893611018,-6314.584860266774,-1316.377035828839,-968.7363000874344,-865.8144161335074,-829.1215062906948,-1387.6736484170042,-10404.870015794082,366,3,2,0,2025-07-25 16:37:56,2025-07-25 14:37:58,0.31582391433670765,-1.092207019631175
52678-793,25.1,56.0,348,65.9,49.3526,8.1645,115.2,2.6,0,7,-2739.695893611018,-6256.652889071666,-1316.377035828839,-965.800735541715,-865.8144161335074,-829.1215062906948,-1387.6736484170042,-10430.063405662833,367,2,2,0,2025-07-25 16:37:58,2025-07-25 14:38:00,0.31582391433670765,-1.092207019631175
52680-887,25.1,56.0,348,66.0,49.3526,8.1645,114.9,0.1,0,7,-2739.695893611018,-6343.550845864328,-1319.7961969608618,-965.800735541715,-865.8144161335074,-831.5458381804337,-1387.6736484170042,-10404.870015794082,366,3,2,0,2025-07-25 16:38:00,2025-07-25 14:38:02,0.31582391433670765,-1.092207019631175
52683-000,25.1,56.0,348,66.0,49.3526,8.1645,114.7,0.4,0,7,-2739.695893611018,-6343.550845864328,-1323.215358092885,-968.7363000874344,-865.8144161335074,-829.1215062906948,-1387.6736484170042,-10404.870015794082,366,3,2,0,2025-07-25 16:38:03,2025-07-25 14:38:04,0.31582391433670765,-1.092207019631175
52685-083,25.1,56.0,349,65.9,49.3526,8.1645,114.4,0.6,0,7,-2739.695893611018,-6343.550845864328,-1319.7961969608618,-965.800735541715,-869.437070594317,-829.1215062906948,-1383.4299981160348,-10404.870015794082,366,2,3,0,2025-07-25 16:38:05,2025-07-25 14:38:06,0.31582391433670765,-1.092207019631175
52687-080,25.1,56.0,349,65.8,49.3526,8.1645,113.9,0.5,0,7,-2739.695893611018,-6314.584860266774,-1316.377035828839,-965.800735541715,-865.8144161335074,-831.5458381804337,-1383.4299981160348,-10430.063405662833,367,3,3,0,2025-07-25 16:38:07,2025-07-25 14:38:08,0.31582391433670765,-1.092207019631175
52689-093,25.1,56.0,349,65.9,49.3526,8.1645,113.7,0.7,0,7,-2754.0398511691906,-6285.61887466922,-1316.377035828839,-965.800735541715,-869.437070594317,-829.1215062906948,-1379.1863478150651,-10430.063405662833,365,3,2,0,2025-07-25 16:38:09,2025-07-25 14:38:10,0.31582391433670765,-1.092207019631175
52691-264,25.1,56.0,348,65.9,49.3526,8.1644,113.9,0.7,0,7,-2725.351936052845,-6343.550845864328,-1319.7961969608618,-965.800735541715,-865.8144161335074,-833.9701700701726,-1383.4299981160348,-10404.870015794082,367,3,3,0,2025-07-25 16:38:11,2025-07-25 14:38:12,0.31582391433670765,-1.092207019631175
52694-315,25.1,56.0,350,65.8,49.3526,8.1645,114.1,0.4,0,7,-2739.695893611018,-6343.550845864328,-1316.377035828839,-965.800735541715,-869.437070594317,-831.5458381804337,-1383.4299981160348,-10404.870015794082,366,2,2,0,2025-07-25 16:38:14,2025-07-25 14:38:14,0.31582391433670765,-1.092207019631175
52696-395,25.1,56.0,350,65.8,49.3526,8.1644,114.1,0.5,0,7,-2739.695893611018,-6372.516831461881,-1319.7961969608618,-968.7363000874344,-869.437070594317,-833.9701700701726,-1391.9172987179734,-10430.063405662833,366,3,3,0,2025-07-25 16:38:16,2025-07-25 14:38:16,0.31582391433670765,-1.092207019631175
52698-435,25.1,56.0,350,65.8,49.3526,8.1644,114.0,0.9,0,7,-2739.695893611018,-6401.482817059436,-1323.215358092885,-968.7363000874344,-865.8144161335074,-833.9701700701726,-1387.6736484170042,-10430.063405662833,366,2,2,0,2025-07-25 16:38:18,2025-07-25 14:38:18,0.31582391433670765,-1.092207019631175
52700-485,25.1,56.0,349,65.8,49.3526,8.1644,113.8,0.5,0,7,-2739.695893611018,-6430.44880265699,-1319.7961969608618,-965.800735541715,-865.8144161335074,-833.9701700701726,-1387.6736484170042,-10430.063405662833,366,4,3,0,2025-07-25 16:38:20,2025-07-25 14:38:20,0.31582391433670765,-1.092207019631175
52702-641,25.1,56.0,350,65.9,49.3526,8.1644,113.3,0.7,0,7,-2739.695893611018,-6401.482817059436,-1323.215358092885,-968.7363000874344,-865.8144161335074,-836.3945019599115,-1387.6736484170042,-10430.063405662833,366,2,3,0,2025-07-25 16:38:22,2025-07-25 14:38:23,0.31582391433670765,-1.092207019631175
52704-760,25.1,56.0,351,65.8,49.3526,8.1644,113.0,0.3,0,7,-2739.695893611018,-6430.44880265699,-1323.215358092885,-965.800735541715,-865.8144161335074,-836.3945019599115,-1387.6736484170042,-10430.063405662833,366,3,3,0,2025-07-25 16:38:24,2025-07-25 14:38:25,0.31582391433670765,-1.092207019631175
52706-819,25.1,56.0,349,65.8,49.3526,8.1645,112.2,1.7,0,7,-2739.695893611018,-6459.414788254543,-1319.7961969608618,-968.7363000874344,-865.8144161335074,-833.9701700701726,-1387.6736484170042,-10430.063405662833,365,3,3,1,2025-07-25 16:38:26,2025-07-25 14:38:27,0.31582391433670765,-1.092207019631175
52708-896,25.1,56.0,349,65.9,49.3526,8.1645,111.6,2.4,0,7,-2754.0398511691906,-6459.414788254543,-1319.7961969608618,-968.7363000874344,-869.437070594317,-833.9701700701726,-1387.6736484170042,-10430.063405662833,366,2,2,0,2025-07-25 16:38:28,2025-07-25 14:38:29,0.31582391433670765,-1.092207019631175
52711-033,25.1,56.0,351,65.7,49.3526,8.1645,111.5,1.3,0,7,-2739.695893611018,-6488.380773852097,-1319.7961969608618,-968.7363000874344,-869.437070594317,-836.3945019599115,-1391.9172987179734,-10430.063405662833,366,2,3,0,2025-07-25 16:38:31,2025-07-25 14:38:31,0.31582391433670765,-1.092207019631175
52713-031,25.1,56.0,350,65.8,49.3526,8.1645,111.1,1.9,0,7,-2739.695893611018,-6633.210701839867,-1319.7961969608618,-971.671864633154,-869.437070594317,-841.2431657393893,-1387.6736484170042,-10430.063405662833,366,3,3,0,2025-07-25 16:38:33,2025-07-25 14:38:33,0.31582391433670765,-1.092207019631175
52715-038,25.1,56.0,351,65.7,49.3526,8.1645,111.3,1.6,0,7,-2739.695893611018,-6604.244716242314,-1319.7961969608618,-968.7363000874344,-865.8144161335074,-841.2431657393893,-1391.9172987179734,-10430.063405662833,367,3,3,0,2025-07-25 16:38:35,2025-07-25 14:38:35,0.31582391433670765,-1.092207019631175
52717-164,25.1,56.0,349,65.9,49.3526,8.1645,111.2,0.3,0,7,-2754.0398511691906,-6575.27873064476,-1319.7961969608618,-968.7363000874344,-865.8144161335074,-841.2431657393893,-1387.6736484170042,-10430.063405662833,366,2,2,0,2025-07-25 16:38:37,2025-07-25 14:38:37,0.31582391433670765,-1.092207019631175
52719-215,25.1,56.0,352,65.5,49.3526,8.1645,111.1,1.1,0,6,-2739.695893611018,-6546.312745047206,-1316.377035828839,-971.671864633154,-865.8144161335074,-838.8188338496503,-1387.6736484170042,-10430.063405662833,366,3,2,0,2025-07-25 16:38:39,2025-07-25 14:38:39,0.31582391433670765,-1.092207019631175
52721-294,25.1,56.0,350,65.8,49.3526,8.1645,110.8,1.0,0,6,-2739.695893611018,-6517.346759449652,-1323.215358092885,-965.800735541715,-865.8144161335074,-836.3945019599115,-1387.6736484170042,-10430.063405662833,366,2,2,0,2025-07-25 16:38:41,2025-07-25 14:38:41,0.31582391433670765,-1.092207019631175
52723-334,25.1,56.0,351,65.8,49.3526,8.1646,110.8,1.4,0,6,-2739.695893611018,-6546.312745047206,-1323.215358092885,-968.7363000874344,-865.8144161335074,-838.8188338496503,-1391.9172987179734,-10430.063405662833,367,2,2,0,2025-07-25 16:38:43,2025-07-25 14:38:43,0.31582391433670765,-1.092207019631175
52724-383,25.1,56.0,350,65.7,49.3526,8.1646,110.8,1.5,0,5,-2754.0398511691906,-6633.210701839867,-1319.7961969608618,-968.7363000874344,-869.437070594317,-841.2431657393893,-1396.160949018943,-10430.063405662833,367,3,2,1,2025-07-25 16:38:44,2025-07-25 14:38:45,0.31582391433670765,-1.092207019631175
52726-441,25.1,56.0,351,65.7,49.3526,8.1646,110.8,0.3,0,6,-2739.695893611018,-6633.210701839867,-1319.7961969608618,-965.800735541715,-865.8144161335074,-843.6674976291282,-1387.6736484170042,-10430.063405662833,367,3,3,0,2025-07-25 16:38:46,2025-07-25 14:38:47,0.31582391433670765,-1.092207019631175
52728-709,25.1,56.0,351,65.7,49.3526,8.1646,110.6,0.6,0,6,-2754.0398511691906,-6517.346759449652,-1323.215358092885,-965.800735541715,-869.437070594317,-836.3945019599115,-1387.6736484170042,-10404.870015794082,367,2,3,0,2025-07-25 16:38:48,2025-07-25 14:38:50,0.31582391433670765,-1.092207019631175
52730-664,25.1,56.0,351,65.6,49.3526,8.1646,110.3,0.4,0,5,-2739.695893611018,-6517.346759449652,-1319.7961969608618,-965.800735541715,-865.8144161335074,-833.9701700701726,-1387.6736484170042,-10430.063405662833,366,2,3,0,2025-07-25 16:38:50,2025-07-25 14:38:52,0.31582391433670765,-1.092207019631175
52732-795,25.1,56.0,354,65.6,49.3526,8.1646,110.4,0.6,0,5,-2754.0398511691906,-6691.142673034976,-1319.7961969608618,-971.671864633154,-865.8144161335074,-848.5161614086059,-1387.6736484170042,-10455.256795531583,367,2,3,0,2025-07-25 16:38:52,2025-07-25 14:38:54,0.31582391433670765,-1.092207019631175
52734-828,25.1,56.0,351,65.7,49.3526,8.1646,110.1,1.4,0,5,-2739.695893611018,-6488.380773852097,-1319.7961969608618,-968.7363000874344,-865.8144161335074,-831.5458381804337,-1387.6736484170042,-10455.256795531583,367,2,2,0,2025-07-25 16:38:54,2025-07-25 14:38:56,0.31582391433670765,-1.092207019631175
52736-931,25.1,56.0,351,65.7,49.3526,8.1646,109.6,1.4,0,5,-2754.0398511691906,-6604.244716242314,-1319.7961969608618,-968.7363000874344,-869.437070594317,-838.8188338496503,-1387.6736484170042,-10455.256795531583,367,2,2,0,2025-07-25 16:38:56,2025-07-25 14:38:58,0.31582391433670765,-1.092207019631175
52738-987,25.1,56.0,353,65.5,49.3526,8.1646,109.2,0.4,0,6,-2739.695893611018,-6604.244716242314,-1319.7961969608618,-965.800735541715,-862.1917616726977,-838.8188338496503,-1387.6736484170042,-10430.063405662833,367,2,2,0,2025-07-25 16:38:58,2025-07-25 14:39:00,0.31582391433670765,-1.092207019631175
52741-060,25.1,56.0,352,65.7,49.3526,8.1646,108.8,0.4,0,6,-2754.0398511691906,-6575.27873064476,-1316.377035828839,-965.800735541715,-869.437070594317,-841.2431657393893,-1387.6736484170042,-10430.063405662833,366,2,3,0,2025-07-25 16:39:01,2025-07-25 14:39:02,0.31582391433670765,-1.092207019631175
52743-112,25.1,56.0,351,65.7,49.3526,8.1647,108.0,1.1,0,6,-2739.695893611018,-6575.27873064476,-1319.7961969608618,-968.7363000874344,-865.8144161335074,-838.8188338496503,-1387.6736484170042,-10430.063405662833,367,2,2,0,2025-07-25 16:39:03,2025-07-25 14:39:04,0.31582391433670765,-1.092207019631175
52745-190,25.1,56.0,354,65.5,49.3525,8.1647,107.7,1.8,0,6,-2739.695893611018,-6575.27873064476,-1319.7961969608618,-968.7363000874344,-865.8144161335074,-838.8188338496503,-1387.6736484170042,-10455.256795531583,367,2,3,0,2025-07-25 16:39:05,2025-07-25 14:39:06,0.31582391433670765,-1.092207019631175
52747-230,25.1,56.0,353,65.5,49.3525,8.1647,107.3,2.6,0,6,-2725.351936052845,-6546.312745047206,-1319.7961969608618,-965.800735541715,-869.437070594317,-836.3945019599115,-1387.6736484170042,-10430.063405662833,366,2,2,0,2025-07-25 16:39:07,2025-07-25 14:39:08,0.31582391433670765,-1.092207019631175
52749-280,25.1,56.0,352,65.5,49.3525,8.1647,106.9,1.6,0,7,-2739.695893611018,-6604.244716242314,-1323.215358092885,-968.7363000874344,-869.437070594317,-841.2431657393893,-1387.6736484170042,-10455.256795531583,367,2,2,0,2025-07-25 16:39:09,2025-07-25 14:39:10,0.31582391433670765,-1.092207019631175
52751-338,25.1,56.0,353,65.4,49.3525,8.1647,106.0,0.4,0,7,-2725.351936052845,-6517.346759449652,-1323.215358092885,-971.671864633154,-865.8144161335074,-836.3945019599115,-1387.6736484170042,-10430.063405662833,367,2,3,0,2025-07-25 16:39:11,2025-07-25 14:39:12,0.31582391433670765,-1.092207019631175
52754-555,25.1,56.0,352,65.5,49.3525,8.1647,104.8,0.9,0,7,-2754.0398511691906,-6372.516831461881,-1316.377035828839,-968.7363000874344,-865.8144161335074,-826.697174400956,-1391.9172987179734,-10404.870015794082,366,2,2,0,2025-07-25 16:39:14,2025-07-25 14:39:15,0.31582391433670765,-1.092207019631175
52756-606,25.1,56.0,354,65.4,49.3525,8.1647,104.0,0.8,0,7,-2739.695893611018,-6372.516831461881,-1319.7961969608618,-968.7363000874344,-862.1917616726977,-826.697174400956,-1387.6736484170042,-10404.870015794082,367,3,2,0,2025-07-25 16:39:16,2025-07-25 14:39:17,0.31582391433670765,-1.092207019631175
52758-692,25.1,56.0,353,65.5,49.3525,8.1647,103.8,1.9,0,7,-2739.695893611018,-6401.482817059436,-1319.7961969608618,-965.800735541715,-865.8144161335074,-829.1215062906948,-1387.6736484170042,-10430.063405662833,366,2,2,0,2025-07-25 16:39:18,2025-07-25 14:39:19,0.31582391433670765,-1.092207019631175
52760-727,25.1,56.0,353,65.5,49.3525,8.1647,103.6,0.6,0,6,-2739.695893611018,-6401.482817059436,-1319.7961969608618,-968.7363000874344,-865.8144161335074,-829.1215062906948,-1387.6736484170042,-10430.063405662833,365,3,3,0,2025-07-25 16:39:20,2025-07-25 14:39:21,0.31582391433670765,-1.092207019631175
52762-734,25.1,56.0,353,65.5,49.3525,8.1647,103.0,0.6,0,6,-2739.695893611018,-6401.482817059436,-1316.377035828839,-965.800735541715,-865.8144161335074,-831.5458381804337,-1387.6736484170042,-10404.870015794082,367,3,3,0,2025-07-25 16:39:22,2025-07-25 14:39:23,0.31582391433670765,-1.092207019631175
52764-888,25.1,56.0,355,65.3,49.3525,8.1648,102.7,0.9,0,6,-2739.695893611018,-6430.44880265699,-1319.7961969608618,-968.7363000874344,-865.8144161335074,-831.5458381804337,-1383.4299981160348,-10430.063405662833,366,3,3,0,2025-07-25 16:39:24,2025-07-25 14:39:25,0.31582391433670765,-1.092207019631175
52766-007,25.1,56.0,354,65.5,49.3525,8.1648,103.2,0.6,0,7,-2739.695893611018,-6401.482817059436,-1316.377035828839,-965.800735541715,-869.437070594317,-833.9701700701726,-1387.6736484170042,-10404.870015794082,366,2,3,0,2025-07-25 16:39:26,2025-07-25 14:39:27,0.31582391433670765,-1.092207019631175
52768-013,25.1,56.0,354,65.3,49.3525,8.1648,103.2,1.1,0,7,-2754.0398511691906,-6430.44880265699,-1316.377035828839,-965.800735541715,-865.8144161335074,-833.9701700701726,-1387.6736484170042,-10404.870015794082,366,2,2,0,2025-07-25 16:39:28,2025-07-25 14:39:29,0.31582391433670765,-1.092207019631175
52771-092,25.1,56.0,356,65.2,49.3525,8.1648,103.3,1.7,0,7,-2725.351936052845,-6401.482817059436,-1316.377035828839,-965.800735541715,-862.1917616726977,-831.5458381804337,-1396.160949018943,-10430.063405662833,366,2,3,0,2025-07-25 16:39:31,2025-07-25 14:39:31,0.31582391433670765,-1.092207019631175
52773-132,25.1,56.0,355,65.2,49.3525,8.1648,103.5,0.6,0,7,-2725.351936052845,-6372.516831461881,-1319.7961969608618,-968.7363000874344,-865.8144161335074,-831.5458381804337,-1383.4299981160348,-10430.063405662833,366,3,3,0,2025-07-25 16:39:33,2025-07-25 14:39:33,0.31582391433670765,-1.092207019631175
52775-182,25.1,56.0,354,65.3,49.3525,8.1648,103.4,0.5,0,7,-2739.695893611018,-6372.516831461881,-1316.377035828839,-965.800735541715,-865.8144161335074,-829.1215062906948,-1383.4299981160348,-10430.063405662833,365,2,2,0,2025-07-25 16:39:35,2025-07-25 14:39:35,0.31582391433670765,-1.092207019631175
52777-240,25.1,56.0,354,65.3,49.3525,8.1647,103.3,0.5,0,7,-2739.695893611018,-6372.516831461881,-1323.215358092885,-968.7363000874344,-865.8144161335074,-831.5458381804337,-1387.6736484170042,-10430.063405662833,367,2,3,0,2025-07-25 16:39:37,2025-07-25 14:39:37,0.31582391433670765,-1.092207019631175
52779-414,25.1,56.0,354,65.4,49.3525,8.1647,102.9,2.1,0,7,-2739.695893611018,-6372.516831461881,-1316.377035828839,-965.800735541715,-865.8144161335074,-831.5458381804337,-1387.6736484170042,-10404.870015794082,365,2,3,1,2025-07-25 16:39:39,2025-07-25 14:39:39,0.31582391433670765,-1.092207019631175
52781-561,25.1,56.0,355,65.3,49.3525,8.1647,103.1,1.2,0,7,-2739.695893611018,-6372.516831461881,-1319.7961969608618,-965.800735541715,-865.8144161335074,-831.5458381804337,-1387.6736484170042,-10430.063405662833,366,2,3,0,2025-07-25 16:39:41,2025-07-25 14:39:42,0.31582391433670765,-1.092207019631175
52783-596,25.2,56.0,355,65.3,49.3525,8.1647,102.9,1.0,0,7,-3756.254298643586,-8725.31155955528,-2011.368268876587,-1522.2268839915344,-1317.2385181470415,-1214.5252609162735,-2081.1373161356537,-14189.762664348376,366,3,3,1,2025-07-25 16:39:43,2025-07-25 14:39:44,0.4158239143367055,-1.092207019631175
52785-629,25.2,56.0,355,65.3,49.3525,8.1647,102.6,1.0,0,7,-3736.588045771107,-8685.651052466392,-2011.368268876587,-1522.2268839915344,-1317.2385181470415,-1210.9843709427566,-2074.7729818355447,-14155.487875304058,366,2,3,0,2025-07-25 16:39:45,2025-07-25 14:39:46,0.4158239143367055,-1.092207019631175
