GPS_Lat|GPS_Lon|Street
49,3555|8,136|
49,3555|8,1362|
49,3555|8,1401|
49,3555|8,1403|
49,3555|8,1404|
49,3555|8,1406|
49,3555|8,1407|
49,3555|8,1425|
49,3555|8,1161|
49,3555|8,1172|
49,3555|8,1356|
49,3555|8,1361|
49,3555|8,1366|
49,3555|8,1395|
49,3555|8,1399|
49,3555|8,1411|
49,3555|8,1413|
49,3555|8,1422|
49,3555|8,1412|
49,3555|8,1414|
49,3555|8,1417|
49,3555|8,1419|
49,3555|8,1423|
49,3555|8,1358|
49,3555|8,1365|
49,3555|8,1368|
49,3555|8,137|
49,3555|8,1372|
49,3555|8,1402|
49,3555|8,1738|
49,3555|8,1363|
49,3555|8,1409|
49,3555|8,1396|
49,3555|8,1398|
49,3555|8,1424|
49,3555|8,1426|
49,3555|8,1149|
49,3555|8,1173|
49,3555|8,152|
49,3555|8,1506|
49,3555|8,1505|
49,3555|8,1504|
49,3555|8,1503|
49,3555|8,1135|
49,3555|8,141|
49,3555|8,1355|
49,3555|8,1415|
49,3555|8,1416|
49,3555|8,1421|
49,3555|8,1169|
49,3555|8,1428|
49,3555|8,14|
49,3555|8,1377|
49,3556|8,1164|
49,3556|8,1166|
49,3556|8,1167|
49,3556|8,1169|
49,3556|8,1361|
49,3556|8,1385|
49,3556|8,1386|
49,3556|8,1388|
49,3556|8,1392|
49,3556|8,1431|
49,3556|8,1738|
49,3556|8,1369|
49,3556|8,1371|
49,3556|8,1374|
49,3556|8,1376|
49,3556|8,1398|
49,3556|8,1168|
49,3556|8,117|
49,3556|8,1378|
49,3556|8,138|
49,3556|8,1382|
49,3556|8,139|
49,3556|8,1427|
49,3556|8,143|
49,3556|8,1588|
49,3556|8,1165|
49,3556|8,1359|
49,3556|8,1367|
49,3556|8,137|
49,3556|8,1372|
49,3556|8,1375|
49,3556|8,1397|
49,3556|8,1399|
49,3556|8,1402|
49,3556|8,1404|
49,3556|8,1406|
49,3556|8,1409|
49,3556|8,1426|
49,3556|8,1429|
49,3556|8,1589|
49,3556|8,136|
49,3556|8,1363|
49,3556|8,1383|
49,3556|8,1389|
49,3556|8,1391|
49,3556|8,1394|
49,3556|8,1396|
49,3556|8,1432|
49,3556|8,1381|
49,3556|8,1358|
49,3556|8,1364|
49,3556|8,1366|
49,3556|8,1368|
49,3556|8,1377|
49,3556|8,1387|
49,3556|8,1146|
49,3556|8,1147|
49,3556|8,1433|
49,3556|8,152|
49,3556|8,1395|
49,3556|8,1365|
49,3556|8,1362|
49,3556|8,1162|
49,3556|8,1132|
49,3556|8,14|
49,3556|8,1373|
49,3556|8,1357|
49,3556|8,1428|
49,3556|8,1163|
49,3556|8,1393|
49,3557|8,1434|
49,3557|8,1437|
49,3557|8,1432|
49,3557|8,1435|
49,3557|8,1588|
49,3557|8,1377|
49,3557|8,138|
49,3557|8,1383|
49,3557|8,1385|
49,3557|8,1389|
49,3557|8,1392|
49,3557|8,1394|
49,3557|8,1738|
49,3557|8,1589|
49,3557|8,1382|
49,3557|8,1144|
49,3557|8,144|
49,3557|8,1436|
49,3557|8,1439|
49,3557|8,152|
49,3557|8,116|
49,3557|8,1129|
49,3557|8,1391|
49,3557|8,1386|
49,3557|8,1384|
49,3557|8,1388|
49,3557|8,1433|
49,3558|8,144|
49,3558|8,1443|
49,3558|8,1738|
49,3558|8,1442|
49,3558|8,1588|
49,3558|8,1438|
49,3558|8,1441|
49,3558|8,1437|
49,3558|8,1739|
49,3558|8,1141|
49,3558|8,1143|
49,3558|8,1446|
49,3558|8,1158|
49,3558|8,1126|
49,3558|8,1436|
49,3558|8,1439|
49,3559|8,1445|
49,3559|8,1448|
49,3559|8,1587|
49,3559|8,1738|
49,3559|8,1443|
49,3559|8,1446|
49,3559|8,1442|
49,3559|8,1588|
49,3559|8,1739|
49,3559|8,174|
49,3559|8,1741|
49,3559|8,1122|
49,3559|8,1449|
49,3559|8,1451|
49,3559|8,152|
49,3559|8,1156|
49,3559|8,1123|
49,3559|8,1447|
49,3559|8,1444|
49,3559|8,114|
49,3559|8,1781|
49,3559|8,178|
49,3559|8,1779|
49,356|8,178|
49,356|8,1451|
49,356|8,1454|
49,356|8,1739|
49,356|8,1448|
49,356|8,1779|
49,356|8,1778|
49,356|8,1452|
49,356|8,145|
49,356|8,1449|
49,356|8,1587|
49,356|8,1738|
49,356|8,1453|
49,356|8,1118|
49,356|8,1115|
49,356|8,1137|
49,356|8,1138|
49,356|8,152|
49,356|8,1154|
49,356|8,1445|
49,356|8,1781|
49,3561|8,1456|
49,3561|8,1586|
49,3561|8,1739|
49,3561|8,1454|
49,3561|8,1457|
49,3561|8,1587|
49,3561|8,1455|
49,3561|8,1453|
49,3561|8,1459|
49,3561|8,1112|
49,3561|8,1108|
49,3561|8,1104|
49,3561|8,1101|
49,3561|8,1135|
49,3561|8,1136|
49,3561|8,1152|
49,3561|8,1098|
49,3561|8,1102|
49,3561|8,1105|
49,3561|8,1452|
49,3561|8,152|
49,3561|8,1458|
49,3561|8,178|
49,3561|8,1781|
49,3561|8,1779|
49,3562|8,1459|
49,3562|8,1462|
49,3562|8,1461|
49,3562|8,1586|
49,3562|8,146|
49,3562|8,1457|
49,3562|8,1739|
49,3562|8,1097|
49,3562|8,1093|
49,3562|8,1089|
49,3562|8,1086|
49,3562|8,1134|
49,3562|8,1463|
49,3562|8,152|
49,3562|8,115|
49,3562|8,1085|
49,3562|8,1092|
49,3562|8,1095|
49,3563|8,1465|
49,3563|8,1469|
49,3563|8,1586|
49,3563|8,1739|
49,3563|8,1463|
49,3563|8,1466|
49,3563|8,1462|
49,3563|8,1464|
49,3563|8,1084|
49,3563|8,1467|
49,3563|8,1134|
49,3563|8,1468|
49,3564|8,1472|
49,3564|8,1468|
49,3564|8,1471|
49,3564|8,1586|
49,3564|8,1469|
49,3564|8,1585|
49,3564|8,147|
49,3564|8,1473|
49,3564|8,1739|
49,3564|8,1087|
49,3564|8,1089|
49,3564|8,1091|
49,3564|8,1107|
49,3564|8,1135|
49,3564|8,1474|
49,3564|8,152|
49,3564|8,1146|
49,3564|8,1106|
49,3564|8,1104|
49,3564|8,1085|
49,3564|8,1084|
49,3565|8,1474|
49,3565|8,1476|
49,3565|8,1478|
49,3565|8,1586|
49,3565|8,1739|
49,3565|8,1475|
49,3565|8,1093|
49,3565|8,1102|
49,3565|8,1104|
49,3565|8,1108|
49,3565|8,1477|
49,3565|8,148|
49,3565|8,1145|
49,3566|8,148|
49,3566|8,1586|
49,3566|8,1478|
49,3566|8,1481|
49,3566|8,1477|
49,3566|8,1739|
49,3566|8,1479|
49,3566|8,1482|
49,3566|8,1094|
49,3566|8,1099|
49,3566|8,1109|
49,3566|8,1135|
49,3566|8,1519|
49,3566|8,1143|
49,3566|8,1141|
49,3566|8,11|
49,3566|8,1476|
49,3566|8,152|
49,3566|8,1483|
49,3567|8,1482|
49,3567|8,1483|
49,3567|8,1739|
49,3567|8,1484|
49,3567|8,1586|
49,3567|8,1485|
49,3567|8,1587|
49,3567|8,1096|
49,3567|8,1098|
49,3567|8,111|
49,3567|8,1135|
49,3567|8,1095|
49,3567|8,1139|
49,3568|8,1486|
49,3568|8,1586|
49,3568|8,1487|
49,3568|8,1587|
49,3568|8,1739|
49,3568|8,111|
49,3568|8,1519|
49,3568|8,1137|
49,3568|8,1111|
49,3568|8,1484|
49,3568|8,1485|
49,3569|8,1487|
49,3569|8,1488|
49,3569|8,1489|
49,3569|8,1587|
49,3569|8,1739|
49,3569|8,1586|
49,3569|8,1111|
49,3569|8,1136|
49,3569|8,1135|
49,3569|8,1112|
49,357|8,1489|
49,357|8,1739|
49,357|8,1587|
49,357|8,149|
49,357|8,1111|
49,357|8,1133|
49,357|8,1135|
49,357|8,1519|
49,357|8,1132|
49,357|8,113|
49,3571|8,1491|
49,3571|8,1587|
49,3571|8,149|
49,3571|8,1588|
49,3571|8,1739|
49,3571|8,1131|
49,3571|8,1128|
49,3571|8,1112|
49,3571|8,1111|
49,3572|8,1492|
49,3572|8,1588|
49,3572|8,1739|
49,3572|8,1491|
49,3572|8,1587|
49,3572|8,1112|
49,3572|8,1127|
49,3572|8,1129|
49,3572|8,1125|
49,3572|8,1113|
49,3572|8,1519|
49,3573|8,1585|
49,3573|8,1587|
49,3573|8,1492|
49,3573|8,1586|
49,3573|8,1739|
49,3573|8,1583|
49,3573|8,1588|
49,3573|8,1113|
49,3573|8,1125|
49,3573|8,1519|
49,3573|8,1123|
49,3573|8,1114|
49,3573|8,1493|
49,3573|8,1495|
49,3573|8,1497|
49,3573|8,1499|
49,3573|8,1501|
49,3573|8,1504|
49,3573|8,1506|
49,3573|8,151|
49,3573|8,1584|
49,3574|8,1493|
49,3574|8,152|
49,3574|8,1522|
49,3574|8,1524|
49,3574|8,1526|
49,3574|8,158|
49,3574|8,1739|
49,3574|8,1492|
49,3574|8,1583|
49,3574|8,1523|
49,3574|8,1576|
49,3574|8,1579|
49,3574|8,1581|
49,3574|8,1582|
49,3574|8,1578|
49,3574|8,1123|
49,3574|8,1122|
49,3574|8,1115|
49,3574|8,1512|
49,3574|8,1514|
49,3574|8,1516|
49,3574|8,1517|
49,3574|8,1518|
49,3574|8,1519|
49,3575|8,1494|
49,3575|8,152|
49,3575|8,1528|
49,3575|8,1529|
49,3575|8,1531|
49,3575|8,1533|
49,3575|8,1574|
49,3575|8,1577|
49,3575|8,1739|
49,3575|8,1519|
49,3575|8,1534|
49,3575|8,1536|
49,3575|8,1524|
49,3575|8,1526|
49,3575|8,1527|
49,3575|8,1572|
49,3575|8,153|
49,3575|8,1532|
49,3575|8,1535|
49,3575|8,1575|
49,3575|8,1522|
49,3575|8,1576|
49,3575|8,1525|
49,3575|8,1573|
49,3575|8,1523|
49,3575|8,1114|
49,3575|8,1121|
49,3575|8,1521|
49,3575|8,112|
49,3575|8,1118|
49,3575|8,1116|
49,3576|8,1519|
49,3576|8,152|
49,3576|8,1537|
49,3576|8,1539|
49,3576|8,1541|
49,3576|8,1571|
49,3576|8,1544|
49,3576|8,1495|
49,3576|8,1532|
49,3576|8,1534|
49,3576|8,1536|
49,3576|8,157|
49,3576|8,1572|
49,3576|8,1494|
49,3576|8,153|
49,3576|8,1573|
49,3576|8,1739|
49,3576|8,1115|
49,3576|8,1116|
49,3576|8,1117|
49,3576|8,1119|
49,3576|8,1542|
49,3576|8,1574|
49,3576|8,1535|
49,3577|8,1495|
49,3577|8,1519|
49,3577|8,1544|
49,3577|8,1546|
49,3577|8,1548|
49,3577|8,1569|
49,3577|8,1739|
49,3577|8,1551|
49,3577|8,152|
49,3577|8,1538|
49,3577|8,1541|
49,3577|8,1542|
49,3577|8,1568|
49,3577|8,1567|
49,3577|8,1543|
49,3577|8,1545|
49,3577|8,1547|
49,3577|8,1549|
49,3577|8,1496|
49,3577|8,1518|
49,3578|8,1496|
49,3578|8,155|
49,3578|8,1553|
49,3578|8,1555|
49,3578|8,1565|
49,3578|8,1567|
49,3578|8,1739|
49,3578|8,1519|
49,3578|8,1566|
49,3578|8,1546|
49,3578|8,1548|
49,3578|8,1518|
49,3578|8,1552|
49,3578|8,1551|
49,3578|8,1554|
49,3578|8,1495|
49,3579|8,1519|
49,3579|8,1555|
49,3579|8,1556|
49,3579|8,156|
49,3579|8,1562|
49,3579|8,1563|
49,3579|8,1739|
49,3579|8,1496|
49,3579|8,1561|
49,3579|8,1564|
49,3579|8,1497|
49,3579|8,1518|
49,3579|8,1553|
49,3579|8,1557|
49,3579|8,1559|
49,3579|8,1558|
49,358|8,1497|
49,358|8,1518|
49,358|8,1739|
49,358|8,1498|
49,358|8,1519|
49,358|8,174|
49,3581|8,1739|
49,3581|8,1498|
49,3581|8,1519|
49,3581|8,1518|
49,3582|8,1498|
49,3582|8,1518|
49,3582|8,1739|
49,3582|8,1499|
49,3582|8,1519|
49,3582|8,174|
49,3583|8,1739|
49,3583|8,15|
49,3583|8,1518|
49,3583|8,1519|
49,3583|8,1499|
49,3584|8,15|
49,3584|8,1739|
49,3584|8,1518|
49,3584|8,174|
49,3584|8,1519|
49,3585|8,1518|
49,3585|8,174|
49,3585|8,1739|
49,3585|8,1501|
49,3585|8,15|
49,3586|8,1502|
49,3586|8,174|
49,3586|8,1518|
49,3586|8,1517|
49,3586|8,1739|
49,3586|8,1501|
49,3587|8,1518|
49,3587|8,174|
49,3587|8,1739|
49,3587|8,1503|
49,3587|8,1502|
49,3587|8,1517|
49,3587|8,1738|
49,3588|8,1503|
49,3588|8,174|
49,3588|8,1517|
49,3588|8,1504|
49,3588|8,1737|
49,3588|8,1742|
49,3588|8,1518|
49,3589|8,1741|
49,3589|8,1738|
49,3589|8,1517|
49,3589|8,1518|
49,3589|8,1754|
49,3589|8,175|
49,3589|8,1747|
49,3589|8,1743|
49,3589|8,1744|
49,3589|8,176|
49,3589|8,1504|
49,359|8,1505|
49,359|8,1517|
49,359|8,174|
49,359|8,1732|
49,359|8,1734|
49,359|8,1736|
49,359|8,1768|
49,359|8,1765|
49,359|8,1761|
49,359|8,1757|
49,359|8,1741|
49,359|8,1739|
49,359|8,1737|
49,359|8,1764|
49,359|8,1772|
49,359|8,1518|
49,359|8,1504|
49,3591|8,1716|
49,3591|8,172|
49,3591|8,1724|
49,3591|8,1728|
49,3591|8,1506|
49,3591|8,1517|
49,3591|8,1779|
49,3591|8,1776|
49,3591|8,1772|
49,3591|8,1777|
49,3591|8,1781|
49,3591|8,1505|
49,3591|8,1518|
49,3592|8,1506|
49,3592|8,1739|
49,3592|8,1692|
49,3592|8,1697|
49,3592|8,1701|
49,3592|8,1707|
49,3592|8,1712|
49,3592|8,1507|
49,3592|8,1516|
49,3592|8,1517|
49,3592|8,1791|
49,3592|8,1787|
49,3592|8,1783|
49,3592|8,1786|
49,3592|8,179|
49,3592|8,1518|
49,3593|8,1517|
49,3593|8,1688|
49,3593|8,1508|
49,3593|8,1514|
49,3593|8,1515|
49,3593|8,1507|
49,3593|8,1516|
49,3593|8,1796|
49,3593|8,1795|
49,3593|8,18|
49,3593|8,1506|
49,3594|8,1508|
49,3594|8,1739|
49,3594|8,168|
49,3594|8,1684|
49,3594|8,1517|
49,3594|8,1509|
49,3594|8,151|
49,3594|8,1511|
49,3594|8,1512|
49,3594|8,1513|
49,3594|8,1514|
49,3594|8,1515|
49,3594|8,1516|
49,3594|8,1811|
49,3594|8,1807|
49,3594|8,18|
49,3594|8,1805|
49,3594|8,1814|
49,3594|8,1843|
49,3594|8,1845|
49,3594|8,1847|
49,3594|8,1849|
49,3594|8,1507|
49,3594|8,181|
49,3594|8,1804|
49,3595|8,151|
49,3595|8,1517|
49,3595|8,1675|
49,3595|8,1509|
49,3595|8,1516|
49,3595|8,1514|
49,3595|8,1845|
49,3595|8,1842|
49,3595|8,1839|
49,3595|8,1834|
49,3595|8,1831|
49,3595|8,1824|
49,3595|8,1821|
49,3595|8,1818|
49,3595|8,1814|
49,3595|8,1822|
49,3595|8,1826|
49,3595|8,184|
49,3595|8,1853|
49,3595|8,1854|
49,3595|8,1512|
49,3595|8,1513|
49,3595|8,1508|
49,3595|8,185|
49,3595|8,1835|
49,3595|8,1828|
49,3596|8,1517|
49,3596|8,1739|
49,3596|8,1671|
49,3596|8,1511|
49,3596|8,1512|
49,3596|8,1513|
49,3596|8,1514|
49,3596|8,1847|
49,3596|8,185|
49,3596|8,1852|
49,3596|8,151|
49,3596|8,1515|
49,3596|8,1516|
49,3597|8,1512|
49,3597|8,1667|
49,3597|8,1848|
49,3597|8,1852|
49,3597|8,1851|
49,3597|8,1516|
49,3598|8,1514|
49,3598|8,1515|
49,3598|8,1739|
49,3598|8,1663|
49,3598|8,185|
49,3598|8,1852|
49,3598|8,1851|
49,3598|8,1513|
49,3598|8,1516|
49,3599|8,1849|
49,3599|8,1852|
49,3599|8,1514|
49,36|8,1658|
49,36|8,1852|
49,36|8,1738|
49,3601|8,1736|
49,3601|8,1654|
49,3601|8,185|
49,3601|8,1851|
49,3601|8,1852|
49,3601|8,1853|
49,3602|8,1648|
49,3602|8,1853|
49,3603|8,1733|
49,3603|8,1851|
49,3603|8,1854|
49,3603|8,1853|
49,3604|8,1644|
49,3604|8,1854|
49,3604|8,1729|
49,3605|8,164|
49,3605|8,1861|
49,3605|8,1862|
49,3605|8,1852|
49,3605|0|
49,3605|8,1855|
49,3606|8,1727|
49,3606|8,1635|
49,3606|8,186|
49,3606|8,1861|
49,3606|8,1862|
49,3606|0|
49,3606|8,1853|
49,3606|2,2333|
49,3606|8,1884|
49,3606|8,1883|
49,3606|8,1881|
49,3606|8,1879|
49,3606|8,1878|
49,3606|8,1858|
49,3606|8,1857|
49,3606|8,1856|
49,3607|8,1631|
49,3607|8,186|
49,3607|8,1862|
49,3607|8,1864|
49,3607|8,1865|
49,3607|8,1866|
49,3607|8,1868|
49,3607|8,1869|
49,3607|8,187|
49,3607|8,1871|
49,3607|8,1872|
49,3607|8,1874|
49,3607|8,1875|
49,3607|8,1877|
49,3607|8,1878|
49,3607|8,1879|
49,3607|8,188|
49,3607|8,1881|
49,3607|8,1882|
49,3607|8,1883|
49,3607|8,1885|
49,3607|8,1886|
49,3607|8,1887|
49,3607|8,1888|
49,3607|8,1854|
49,3607|8,1891|
49,3607|8,189|
49,3607|8,1889|
49,3607|8,1873|
49,3607|8,1867|
49,3607|8,1863|
49,3607|8,1861|
49,3607|8,1859|
49,3607|8,1857|
49,3607|8,1858|
49,3608|8,1726|
49,3608|8,1627|
49,3608|8,1862|
49,3608|8,1864|
49,3608|8,1889|
49,3608|8,1891|
49,3608|8,1893|
49,3608|8,1894|
49,3608|8,1855|
49,3608|8,1857|
49,3608|8,1896|
49,3608|8,1895|
49,3608|8,1892|
49,3608|8,1863|
49,3609|8,1623|
49,3609|8,1895|
49,3609|8,1896|
49,3609|8,1898|
49,3609|8,1891|
49,3609|8,1887|
49,3609|8,1884|
49,3609|8,1881|
49,3609|8,1878|
49,3609|8,1875|
49,3609|8,1871|
49,3609|8,1868|
49,3609|8,1865|
49,3609|8,1861|
49,3609|8,1858|
49,3609|8,186|
49,3609|8,1863|
49,3609|8,1867|
49,3609|8,1874|
49,3609|8,1882|
49,3609|8,1886|
49,3609|8,189|
49,3609|8,1897|
49,361|8,1619|
49,361|8,1898|
49,361|8,1899|
49,361|8,1901|
49,361|8,1894|
49,361|8,1902|
49,361|8,1726|
49,3611|8,1726|
49,3611|8,1902|
49,3611|8,1903|
49,3611|8,1897|
49,3611|8,1898|
49,3611|8,19|
49,3611|8,1904|
49,3611|8,1614|
49,3612|8,161|
49,3612|8,1904|
49,3612|8,1905|
49,3612|8,19|
49,3612|8,1906|
49,3613|8,1726|
49,3613|8,1605|
49,3613|8,1907|
49,3613|8,1908|
49,3613|8,1903|
49,3613|8,1904|
49,3614|8,1597|
49,3614|8,1601|
49,3614|8,1908|
49,3614|8,1909|
49,3614|8,1907|
49,3614|8,191|
49,3615|8,1725|
49,3615|8,1586|
49,3615|8,159|
49,3615|8,1911|
49,3616|8,1726|
49,3616|8,1551|
49,3616|8,1554|
49,3616|8,1557|
49,3616|8,1561|
49,3616|8,1565|
49,3616|8,1569|
49,3616|8,1577|
49,3616|8,1582|
49,3616|8,1912|
49,3616|8,191|
49,3616|8,1913|
49,3616|8,1573|
49,3617|8,1726|
49,3617|8,1548|
49,3617|8,1913|
49,3617|8,1914|
49,3617|8,1912|
49,3617|8,1915|
49,3618|8,1546|
49,3618|8,1915|
49,3618|8,1914|
49,3618|8,1916|
49,3619|8,1726|
49,3619|8,1916|
49,3619|8,1917|
49,3619|8,1914|
49,3619|8,1918|
49,362|8,1726|
49,362|8,1546|
49,362|8,1918|
49,362|8,1919|
49,362|8,1916|
49,362|8,1917|
49,3621|8,192|
49,3621|8,1921|
49,3622|8,1727|
49,3622|8,1547|
49,3622|8,1922|
49,3622|8,1919|
49,3622|8,192|
49,3622|8,1549|
49,3623|8,1555|
49,3623|8,1553|
49,3623|8,1551|
49,3623|8,1924|
49,3623|8,1925|
49,3623|8,1921|
49,3624|8,1727|
49,3624|8,1557|
49,3624|8,1927|
49,3624|8,1923|
49,3624|8,1928|
49,3624|8,1926|
49,3625|8,1727|
49,3625|8,1928|
49,3625|8,193|
49,3625|8,1931|
49,3625|8,1926|
49,3625|8,1932|
49,3625|8,1929|
49,3626|8,156|
49,3626|8,1932|
49,3626|8,1934|
49,3626|8,1935|
49,3626|8,1936|
49,3626|8,1931|
49,3626|8,1928|
49,3626|8,193|
49,3626|8,1938|
49,3626|8,1937|
49,3626|8,1933|
49,3627|8,1727|
49,3627|8,1563|
49,3627|8,1937|
49,3627|8,1938|
49,3627|8,1939|
49,3627|8,194|
49,3627|8,1942|
49,3627|8,1943|
49,3627|8,1936|
49,3627|8,1934|
49,3627|8,1941|
49,3628|8,1727|
49,3628|8,1944|
49,3628|8,1945|
49,3628|8,1942|
49,3628|8,194|
49,3628|8,1938|
49,3628|8,1943|
49,3629|8,1727|
49,3629|8,1566|
49,3629|8,1944|
49,363|8,1728|
49,363|8,1569|
49,3632|8,1728|
49,3632|8,1573|
49,3633|8,1728|
49,3634|8,1728|
49,3634|8,1578|
49,3635|8,1581|
49,3636|8,1728|
49,3637|8,1729|
49,3637|8,1585|
49,3638|8,1729|
49,3639|8,1588|
49,364|8,1729|
49,364|8,1592|
49,3641|8,1729|
49,3642|8,1729|
49,3642|8,1595|
49,3643|8,1599|
49,3644|8,1728|
49,3645|8,1728|
49,3645|8,1602|
49,3647|8,1727|
49,3647|8,1606|
49,3648|8,1726|
49,3648|8,1609|
49,365|8,1726|
49,365|8,1612|
49,3651|8,1726|
49,3651|8,1616|
49,3653|8,1726|
49,3653|8,1619|
49,3655|8,1726|
49,3655|8,1624|
49,3656|8,1628|
49,3657|8,1726|
49,3658|8,1631|
49,3659|8,1727|
49,3659|8,1634|
49,366|8,1636|
49,3661|8,1727|
49,3661|8,1765|
49,3661|8,1767|
49,3661|8,1768|
49,3661|8,1769|
49,3661|8,1639|
49,3662|8,1728|
49,3662|8,1757|
49,3662|8,1758|
49,3662|8,176|
49,3662|8,1761|
49,3662|8,1763|
49,3662|8,177|
49,3663|8,1753|
49,3663|8,1755|
49,3663|8,1642|
49,3664|8,1728|
49,3664|8,1747|
49,3664|8,1749|
49,3664|8,1751|
49,3664|8,1771|
49,3664|8,1645|
49,3665|8,1729|
49,3665|8,1746|
49,3665|8,1772|
49,3665|8,1647|
49,3666|8,1744|
49,3666|8,1772|
49,3666|8,165|
49,3667|8,1729|
49,3667|8,1742|
49,3667|8,1652|
49,3668|8,173|
49,3668|8,1736|
49,3668|8,1773|
49,3668|8,1738|
49,3669|8,1731|
49,3669|8,1734|
49,3669|8,1654|
49,3669|8,1733|
49,367|8,1774|
49,367|8,1657|
49,3671|8,1774|
49,3672|8,1661|
49,3673|8,1775|
49,3673|8,1663|
49,3674|8,1666|
49,3675|8,1775|
49,3675|8,1668|
49,3676|8,1671|
49,3677|8,1776|
49,3677|8,1673|
49,3678|8,1776|
49,3679|8,1675|
49,368|8,1777|
49,368|8,1677|
49,3681|8,1777|
49,3681|8,1679|
49,3682|8,1681|
49,3683|8,1778|
49,3683|8,1682|
49,3685|8,1778|
49,3685|8,1683|
49,3686|8,1776|
49,3686|8,1774|
49,3687|8,1772|
49,3687|8,177|
49,3687|8,1684|
49,3688|8,1768|
49,3688|8,1766|
49,3688|8,1765|
49,3688|8,1764|
49,3688|8,1685|
49,3689|8,1763|
49,3689|8,1762|
49,3689|8,1759|
49,3689|8,1686|
49,369|8,1758|
49,369|8,1757|
49,369|8,1756|
49,369|8,1687|
49,369|8,1755|
49,3691|8,1753|
49,3691|8,1752|
49,3691|8,1751|
49,3691|8,175|
49,3691|8,1749|
49,3692|8,1748|
49,3692|8,1746|
49,3692|8,1744|
49,3692|8,1743|
49,3692|8,1688|
49,3692|8,1747|
49,3693|8,1745|
49,3693|8,1746|
49,3693|8,1741|
49,3693|8,1738|
49,3693|8,1688|
49,3694|8,1746|
49,3694|8,1748|
49,3694|8,1747|
49,3694|8,1736|
49,3694|8,1734|
49,3694|8,1689|
49,3695|8,1747|
49,3695|8,1749|
49,3695|8,1748|
49,3695|8,1731|
49,3695|8,1729|
49,3695|8,1727|
49,3695|8,1724|
49,3695|8,1721|
49,3695|8,1719|
49,3695|8,1717|
49,3695|8,1714|
49,3696|8,1749|
49,3696|8,175|
49,3696|8,1712|
49,3696|8,1689|
49,3697|8,1751|
49,3697|8,171|
49,3697|8,1708|
49,3697|8,169|
49,3698|8,1753|
49,3698|8,1704|
49,3698|8,1702|
49,3698|8,1692|
49,3698|8,1691|
49,3698|8,1706|
49,3699|8,17|
49,3699|8,1697|
49,3699|8,1694|
49,37|8,1755|
49,3701|8,1757|
49,3703|8,1759|
49,3703|8,1761|
49,3704|8,1762|
49,3705|8,1764|
49,3705|8,1763|
49,3707|8,1766|
49,3708|8,1768|
49,3709|8,1769|
49,371|8,1771|
49,3712|8,1773|
49,3713|8,1776|
49,3715|8,1778|
49,3715|8,1779|
49,3716|8,1781|
49,3717|8,1782|
49,3718|8,1785|
49,3719|8,1787|
49,372|8,1788|
49,3721|8,1792|
49,3722|8,1796|
49,3723|8,18|
49,3724|8,18|
49,3725|8,1805|
49,3725|8,1804|
49,3726|8,1809|
49,3726|8,1807|
49,3728|8,1813|
49,3729|8,1817|
49,373|8,1819|
49,3732|8,1824|
49,3733|8,1824|
49,3734|8,1828|
49,3736|8,1832|
49,3738|8,1836|
49,3738|8,1835|
49,374|8,1841|
49,374|8,1839|
49,3742|8,1845|
49,3742|8,1843|
49,3743|8,1847|
49,3745|8,185|
49,3747|8,1854|
49,3748|8,1858|
49,375|8,1861|
49,375|8,186|
49,3751|8,1864|
49,3752|8,1864|
49,3753|8,1867|
49,3753|8,1866|
49,3754|8,187|
49,3755|8,1873|
49,3755|8,1872|
49,3756|8,1873|
49,3756|8,1875|
49,3757|8,1876|
49,3758|8,1877|
49,3759|8,188|
49,376|8,1882|
49,3761|8,1885|
49,3761|8,1884|
49,3762|8,1887|
49,3763|8,1888|
49,3764|8,189|
49,3765|8,1893|
49,3765|8,1892|
49,3766|8,1896|
49,3767|8,1896|
49,3768|8,1899|
49,3769|8,1902|
49,3769|8,19|
49,3771|8,1905|
49,3771|8,1904|
49,3772|8,1909|
49,3774|8,191|
49,3775|8,1913|
49,3775|8,1914|
49,3776|8,1917|
49,3776|8,1916|
49,3778|8,192|
49,3779|8,1923|
49,3779|8,1922|
49,3781|8,1927|
49,3781|8,1926|
49,3783|8,1931|
49,3783|8,193|
49,3785|8,1934|
49,3785|8,1933|
49,3787|8,1937|
49,3787|8,1938|
49,3788|8,1942|
49,3788|8,1941|
49,379|8,1946|
49,379|8,1945|
49,3792|8,195|
49,3792|8,1949|
49,3794|8,1954|
49,3794|8,1953|
49,3796|8,1958|
49,3797|8,1959|
49,3799|8,1963|
49,38|8,1967|
49,38|8,1965|
49,3802|8,1971|
49,3804|8,1975|
49,3805|8,1979|
49,3806|8,1982|
49,3807|8,1983|
49,3808|8,1987|
49,3808|8,1986|
49,3809|8,199|
49,381|8,1991|
49,3811|8,1995|
49,3811|8,1994|
49,3813|8,1999|
49,3813|8,1998|
49,3814|8,2003|
49,3814|8,2002|
49,3816|8,2006|
49,3816|8,2007|
49,3817|8,2011|
49,3817|8,201|
49,3819|8,2015|
49,382|8,2017|
49,3821|8,2021|
49,3821|8,2019|
49,3822|8,2023|
49,3823|8,2025|
49,3824|8,2027|
49,3824|8,2029|
49,3825|8,2031|
49,3826|8,2033|
49,3827|8,2035|
49,3828|8,2037|
49,3829|8,2041|
49,3831|8,2045|
49,3832|8,205|
49,3833|8,205|
49,3834|8,2054|
49,3836|8,2058|
49,3837|8,2062|
49,3838|8,2063|
49,3839|8,2067|
